発売日,クロスレビュー(評価),価格帯,ジャンル,メーカー,タイトル,シリーズ,ID,カウント
1998-08-27,-,-,-,GMF,パーラーステーション,-,9447,0
1998-08-27,-,-,-,GMF,英雄伝説4朱紅い雫,-,9450,0
1998-08-27,-,-,-,SNK,ザ・キング・オブ・ファイターズ京,-,9458,0
1998-08-27,-,-,-,シスコンエンタテイメント,グランド・セフト・オート,-,9531,0
1998-08-27,-,-,-,TEN研究所,ルシファード,-,9771,0
1998-09-03,-,-,ACT,コナミ,メタルギアソリッド,-,7425,67
1998-09-03,-,-,-,コナミ,メタルギアソリッドプレミアムパッケージ,-,7513,0
1998-09-03,-,-,-,バンダイ,毎日猫曜日,-,7866,0
1998-09-03,-,-,-,アートディンク,ナビット,-,8460,0
1998-09-03,-,-,ADV,テクノソフト,風の丘公園にて,-,9356,0
1998-09-03,-,-,-,毎日コミュニケーションズ,ミスティックマインド揺れる想い,-,9889,0
1998-09-09,-,-,-,ソニー,ロボッツビデオアカデミー,-,7013,0
1998-09-10,-,-,-,コナミ,ドルフィンズドリーム,-,7380,0
1998-09-10,-,-,-,コナミ,まじかるめでぃかる,-,7417,0
1998-09-10,-,-,-,バンダイ,スピンテイル,-,7797,0
1998-09-10,-,-,-,コーエー,封神演義,-,7956,0
1998-09-10,-,-,-,アクセラ,きまぐれマイベイビィ娘のスゴロク成長記,-,8259,0
1998-09-10,-,-,-,アストロール,カクテル・ハーモニー,-,8320,0
1998-09-10,-,-,-,SPS,怒首領蜂,-,8845,0
1998-09-10,-,-,-,ヒューマン,ブルーブレイカーバースト笑顔の明日に,-,9208,0
1998-09-10,-,-,-,GMF,Jaja馬！カルテット,-,9443,0
1998-09-10,-,-,-,NEC,デビュー21,-,9500,0
1998-09-10,-,-,-,キングレコード,どきどきポヤッチオ,-,9797,0
1998-09-17,-,-,-,コナミ,ビシバシスペシャル,-,7393,0
1998-09-17,-,-,-,アトラス,峠MAX2,-,7545,0
1998-09-17,-,-,SLG,コーエー,蒼き狼と白き牝鹿元朝秘史,-,7945,0
1998-09-17,-,-,-,ハドソン,スポーンジ・エターナル,-,7985,0
1998-09-17,-,-,-,ビクター,慶応遊撃隊外伝蘭末ちゃんの大江戸すごろく,-,8050,0
